Position:,0.96,Truth:,1.61E+00,Calculated:,1.60E+00,Error:,1.24E-02,,0.96,1.61E+00,1.60E+00,1.24E-02
Position:,0.97,Truth:,1.64E+00,Calculated:,1.63E+00,Error:,1.27E-02,,0.97,1.64E+00,1.63E+00,1.27E-02
Position:,0.98,Truth:,1.66E+00,Calculated:,1.65E+00,Error:,1.29E-02,,0.98,1.66E+00,1.65E+00,1.29E-02
Position:,0.99,Truth:,1.69E+00,Calculated:,1.68E+00,Error:,1.32E-02,,0.99,1.69E+00,1.68E+00,1.32E-02
Position:,1,Truth:,1.72E+00,Calculated:,1.70E+00,Error:,1.35E-02,,1,1.72E+00,1.70E+00,1.35E-02
Position:,1.01,Truth:,1.75E+00,Calculated:,1.73E+00,Error:,1.37E-02,,1.01,1.75E+00,1.73E+00,1.37E-02
Position:,1.02,Truth:,1.77E+00,Calculated:,1.76E+00,Error:,1.40E-02,,1.02,1.77E+00,1.76E+00,1.40E-02
Position:,1.03,Truth:,1.80E+00,Calculated:,1.79E+00,Error:,1.43E-02,,1.03,1.80E+00,1.79E+00,1.43E-02
Position:,1.04,Truth:,1.83E+00,Calculated:,1.81E+00,Error:,1.46E-02,,1.04,1.83E+00,1.81E+00,1.46E-02
Position:,1.05,Truth:,1.86E+00,Calculated:,1.84E+00,Error:,1.49E-02,,1.05,1.86E+00,1.84E+00,1.49E-02
Position:,1.06,Truth:,1.89E+00,Calculated:,1.87E+00,Error:,1.52E-02,,1.06,1.89E+00,1.87E+00,1.52E-02
Position:,1.07,Truth:,1.92E+00,Calculated:,1.90E+00,Error:,1.55E-02,,1.07,1.92E+00,1.90E+00,1.55E-02
Position:,1.08,Truth:,1.94E+00,Calculated:,1.93E+00,Error:,1.58E-02,,1.08,1.94E+00,1.93E+00,1.58E-02
Position:,1.09,Truth:,1.97E+00,Calculated:,1.96E+00,Error:,1.61E-02,,1.09,1.97E+00,1.96E+00,1.61E-02
Position:,1.1,Truth:,2.00E+00,Calculated:,1.99E+00,Error:,1.64E-02,,1.1,2.00E+00,1.99E+00,1.64E-02
Position:,1.11,Truth:,2.03E+00,Calculated:,2.02E+00,Error:,1.67E-02,,1.11,2.03E+00,2.02E+00,1.67E-02
Position:,1.12,Truth:,2.06E+00,Calculated:,2.05E+00,Error:,1.70E-02,,1.12,2.06E+00,2.05E+00,1.70E-02
Position:,1.13,Truth:,2.10E+00,Calculated:,2.08E+00,Error:,1.73E-02,,1.13,2.10E+00,2.08E+00,1.73E-02
Position:,1.14,Truth:,2.13E+00,Calculated:,2.11E+00,Error:,1.77E-02,,1.14,2.13E+00,2.11E+00,1.77E-02
Position:,1.15,Truth:,2.16E+00,Calculated:,2.14E+00,Error:,1.80E-02,,1.15,2.16E+00,2.14E+00,1.80E-02
Position:,1.16,Truth:,2.19E+00,Calculated:,2.17E+00,Error:,1.83E-02,,1.16,2.19E+00,2.17E+00,1.83E-02
Position:,1.17,Truth:,2.22E+00,Calculated:,2.20E+00,Error:,1.87E-02,,1.17,2.22E+00,2.20E+00,1.87E-02
Position:,1.18,Truth:,2.25E+00,Calculated:,2.24E+00,Error:,1.90E-02,,1.18,2.25E+00,2.24E+00,1.90E-02
Position:,1.19,Truth:,2.29E+00,Calculated:,2.27E+00,Error:,1.94E-02,,1.19,2.29E+00,2.27E+00,1.94E-02
Position:,1.2,Truth:,2.32E+00,Calculated:,2.30E+00,Error:,1.97E-02,,1.2,2.32E+00,2.30E+00,1.97E-02
Position:,1.21,Truth:,2.35E+00,Calculated:,2.33E+00,Error:,2.01E-02,,1.21,2.35E+00,2.33E+00,2.01E-02
Position:,1.22,Truth:,2.39E+00,Calculated:,2.37E+00,Error:,2.05E-02,,1.22,2.39E+00,2.37E+00,2.05E-02
Position:,1.23,Truth:,2.42E+00,Calculated:,2.40E+00,Error:,2.08E-02,,1.23,2.42E+00,2.40E+00,2.08E-02
Position:,1.24,Truth:,2.46E+00,Calculated:,2.43E+00,Error:,2.12E-02,,1.24,2.46E+00,2.43E+00,2.12E-02
Position:,1.25,Truth:,2.49E+00,Calculated:,2.47E+00,Error:,2.16E-02,,1.25,2.49E+00,2.47E+00,2.16E-02
Position:,1.26,Truth:,2.53E+00,Calculated:,2.50E+00,Error:,2.20E-02,,1.26,2.53E+00,2.50E+00,2.20E-02
