Position:,0.0129,Truth:,1.30E-02,Calculated:,1.30E-02,Error:,2.98E-12,,,0.0129,2.98E-12,1.30E-02,2.29778E-10
Position:,0.013,Truth:,1.31E-02,Calculated:,1.31E-02,Error:,3.10E-12,,,0.013,3.10E-12,1.31E-02,2.3698E-10
Position:,0.0131,Truth:,1.32E-02,Calculated:,1.32E-02,Error:,3.22E-12,,,0.0131,3.22E-12,1.32E-02,2.44344E-10
Position:,0.0132,Truth:,1.33E-02,Calculated:,1.33E-02,Error:,3.35E-12,,,0.0132,3.35E-12,1.33E-02,2.51877E-10
Position:,0.0133,Truth:,1.34E-02,Calculated:,1.34E-02,Error:,3.48E-12,,,0.0133,3.48E-12,1.34E-02,2.59594E-10
Position:,0.0134,Truth:,1.35E-02,Calculated:,1.35E-02,Error:,3.61E-12,,,0.0134,3.61E-12,1.35E-02,2.67487E-10
Position:,0.0135,Truth:,1.36E-02,Calculated:,1.36E-02,Error:,3.75E-12,,,0.0135,3.75E-12,1.36E-02,2.75556E-10
Position:,0.0136,Truth:,1.37E-02,Calculated:,1.37E-02,Error:,3.89E-12,,,0.0136,3.89E-12,1.37E-02,2.83795E-10
Position:,0.0137,Truth:,1.38E-02,Calculated:,1.38E-02,Error:,4.03E-12,,,0.0137,4.03E-12,1.38E-02,2.92221E-10
Position:,0.0138,Truth:,1.39E-02,Calculated:,1.39E-02,Error:,4.18E-12,,,0.0138,4.18E-12,1.39E-02,3.00846E-10
Position:,0.0139,Truth:,1.40E-02,Calculated:,1.40E-02,Error:,4.33E-12,,,0.0139,4.33E-12,1.40E-02,3.09642E-10
Position:,0.014,Truth:,1.41E-02,Calculated:,1.41E-02,Error:,4.49E-12,,,0.014,4.49E-12,1.41E-02,3.18635E-10
Position:,0.0141,Truth:,1.42E-02,Calculated:,1.42E-02,Error:,4.66E-12,,,0.0141,4.66E-12,1.42E-02,3.27832E-10
Position:,0.0142,Truth:,1.43E-02,Calculated:,1.43E-02,Error:,4.82E-12,,,0.0142,4.82E-12,1.43E-02,3.37213E-10
Position:,0.0143,Truth:,1.44E-02,Calculated:,1.44E-02,Error:,4.99E-12,,,0.0143,4.99E-12,1.44E-02,3.46802E-10
Position:,0.0144,Truth:,1.45E-02,Calculated:,1.45E-02,Error:,5.17E-12,,,0.0144,5.17E-12,1.45E-02,3.56597E-10
Position:,0.0145,Truth:,1.46E-02,Calculated:,1.46E-02,Error:,5.35E-12,,,0.0145,5.35E-12,1.46E-02,3.6659E-10
Position:,0.0146,Truth:,1.47E-02,Calculated:,1.47E-02,Error:,5.54E-12,,,0.0146,5.54E-12,1.47E-02,3.76797E-10
